Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Paved Drive_P,Paved Drive_Y,Total square ft,Total baths,Has Central Air,Has Garage,Has Fence,Age
588,534129370,20,80.0,9600,5,5,1969,128.0,3,3,4,3,3,1336,0,0,1336,3,1,3,6,1,2,2.0,502.0,3,3,312,11,0,0,0,0,0,650,163000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1659,2,1,1,0,52
96,533210060,160,30.0,3215,7,5,2004,120.0,4,3,4,3,5,600,600,0,1200,2,1,4,4,0,0,2.0,480.0,3,3,0,172,0,0,0,0,0,0,155000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1372,3,1,1,0,17
1187,534127210,80,0.0,11104,6,6,1969,0.0,3,3,3,3,4,1427,0,0,1427,4,1,3,7,0,0,2.0,516.0,3,3,0,0,0,0,216,0,0,0,183000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1427,2,1,1,0,52
2154,907280090,60,0.0,15295,7,5,2002,254.0,4,3,4,3,5,1212,780,0,1992,3,1,4,7,2,3,2.0,608.0,3,3,225,32,0,0,0,0,0,0,211000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2249,3,1,1,0,25
550,531452260,60,70.0,9109,7,5,1994,0.0,4,3,4,3,5,754,786,0,1540,3,1,4,6,0,0,2.0,495.0,3,3,140,32,0,0,0,0,0,0,184000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1712,3,1,1,0,27
811,906226100,90,64.0,7018,5,5,1979,0.0,3,3,0,0,3,1535,0,0,1535,4,2,3,8,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,118858,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1535,2,1,1,1,42
124,534403410,80,0.0,14112,5,7,1964,86.0,3,3,3,3,3,1152,0,0,1152,3,1,3,6,1,4,2.0,484.0,3,3,227,0,0,0,0,0,0,0,180500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1379,1,1,1,0,57
1836,533206060,120,80.0,3523,8,5,2007,30.0,4,3,4,3,5,1151,0,0,1151,2,1,4,5,0,0,2.0,484.0,3,3,0,60,0,0,0,0,0,0,166000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1211,2,1,1,0,15
779,905200350,80,88.0,15312,6,5,1960,54.0,3,3,3,3,5,1138,0,0,1138,3,1,3,6,1,3,2.0,480.0,3,3,0,0,0,0,140,0,0,0,148000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1138,1,1,1,1,61
1886,534276180,20,74.0,7450,5,5,1956,0.0,3,3,3,3,4,1074,0,0,1074,2,1,4,6,1,4,2.0,396.0,3,3,0,72,0,0,0,0,0,0,124000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1146,1,1,1,1,65
1724,528186090,120,60.0,7313,9,5,2005,246.0,5,3,5,3,5,1561,0,0,1561,2,1,5,6,1,4,2.0,556.0,3,3,203,47,0,0,0,0,0,0,277500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1811,2,1,1,0,16
2450,528358030,60,83.0,10019,8,5,1995,397.0,4,3,4,3,5,1358,1368,0,2726,4,1,4,9,1,5,3.0,725.0,3,3,307,169,168,0,0,0,0,0,350000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3202,3,1,1,0,26
1013,527214030,20,53.0,15401,9,5,2004,296.0,5,3,5,3,5,1884,0,0,1884,2,1,5,7,1,4,3.0,670.0,3,3,214,76,0,0,0,0,0,0,387000,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2174,2,1,1,0,17
2084,905476170,30,58.0,9098,4,7,2002,0.0,3,3,3,3,5,605,0,0,605,2,1,3,5,0,0,0.0,0.0,0,0,0,0,144,0,0,0,0,0,86000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,605,1,1,0,0,101
1184,533350120,20,103.0,16280,8,9,2007,0.0,5,5,4,5,5,1671,0,0,1671,3,1,5,6,1,4,2.0,550.0,3,3,280,90,0,0,0,0,0,0,290000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2041,3,1,1,1,45
728,902477130,30,72.0,9392,3,3,1950,0.0,3,2,2,3,3,797,0,0,797,2,1,3,5,0,0,0.0,0.0,0,0,0,36,94,0,0,0,0,0,44000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,833,1,0,0,0,121
950,914474070,60,71.0,12209,6,5,2002,0.0,3,3,5,3,5,804,1157,0,1961,3,1,4,7,1,3,2.0,560.0,3,3,125,192,0,0,0,0,0,0,215000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2278,3,1,1,0,20
2524,534125210,190,79.0,13110,5,6,1972,144.0,3,3,4,3,5,1193,0,0,1193,2,1,3,6,0,0,2.0,501.0,3,3,140,153,0,0,0,0,0,0,146500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1486,2,1,1,1,49
2513,533223080,160,0.0,2651,7,5,2000,0.0,4,3,4,3,5,673,709,0,1382,3,1,4,6,0,0,2.0,490.0,3,3,153,50,0,0,0,0,0,0,165000,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1585,3,1,1,0,21
2028,903427040,50,60.0,8520,6,7,1950,0.0,3,4,3,3,3,1664,862,0,2526,5,1,4,10,1,4,1.0,216.0,3,3,88,15,0,0,0,0,0,0,136000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2629,2,0,1,1,105
2309,526303060,20,0.0,39384,6,6,1957,902.0,3,3,4,3,5,1390,0,0,1390,1,1,5,4,2,4,2.0,550.0,3,3,0,189,0,0,0,0,0,0,252000,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1579,2,1,1,0,64
51,528188120,160,36.0,2628,7,5,2003,106.0,4,3,4,3,5,764,862,0,1626,2,1,4,6,0,0,2.0,474.0,3,3,0,27,0,0,0,0,0,0,175500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1653,3,1,1,0,18
699,902106010,70,57.0,6406,5,6,1950,0.0,3,3,3,3,3,868,690,0,1558,3,1,3,7,1,4,2.0,400.0,3,3,0,36,0,0,182,0,0,0,150000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1594,2,1,1,1,82
1881,534252110,20,0.0,12342,5,5,1978,0.0,3,3,3,3,3,1422,0,0,1422,3,1,3,6,1,3,1.0,286.0,3,3,0,0,36,0,0,0,0,600,139900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1422,1,1,1,1,61
1345,903232090,50,52.0,6240,5,7,1992,0.0,3,3,3,3,3,1128,445,0,1573,3,1,3,8,1,4,2.0,360.0,3,3,0,0,0,0,0,0,0,0,162900,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1573,2,1,1,0,91
166,535457010,20,87.0,10000,6,6,1962,261.0,3,3,3,3,3,1116,0,0,1116,3,1,3,5,0,0,2.0,440.0,3,3,0,0,0,0,385,0,0,0,160000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1116,2,1,1,0,59
781,905228050,20,0.0,9000,2,2,1950,0.0,3,3,0,0,2,660,0,0,660,2,1,2,5,0,0,0.0,0.0,0,0,0,0,100,0,0,0,0,0,63900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,660,1,0,0,0,74
379,527354200,20,80.0,11088,6,5,1998,144.0,3,3,3,3,4,1707,0,0,1707,3,1,3,7,1,3,2.0,479.0,3,3,0,0,0,0,0,0,0,0,184000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1707,2,1,1,0,43
2818,908102320,20,134.0,17755,5,4,1959,132.0,3,3,3,3,3,1466,0,0,1466,3,1,2,6,2,4,2.0,528.0,3,3,0,140,0,0,100,0,0,0,149900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1606,2,1,1,0,62
1168,533215020,120,0.0,4765,9,5,2000,260.0,4,3,4,3,5,1638,0,0,1638,2,1,5,5,1,3,2.0,495.0,3,3,230,68,0,0,0,0,0,0,300000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1936,2,1,1,0,21
1396,905226110,190,0.0,10532,5,3,1960,275.0,3,3,3,3,4,1721,0,0,1721,3,1,3,7,2,3,2.0,626.0,3,3,50,84,0,0,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1855,2,1,1,0,61
838,907130100,60,65.0,15426,6,5,1997,0.0,3,3,4,3,5,928,836,0,1764,3,1,4,7,0,0,2.0,470.0,3,3,276,99,0,0,0,0,0,0,231500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2139,3,1,1,1,24
1492,908127120,30,63.0,13907,5,6,1969,0.0,3,3,3,3,5,996,0,0,996,3,1,3,6,1,4,0.0,0.0,0,0,144,0,0,0,0,0,0,0,108000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1140,1,1,0,0,81
637,535178040,20,70.0,8750,5,5,1956,0.0,3,3,3,3,3,1202,0,0,1202,3,1,3,6,0,0,1.0,304.0,3,3,0,35,120,0,0,0,0,0,120000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1237,1,1,1,1,65
1826,532377140,20,0.0,9945,5,5,1961,57.0,3,3,3,3,3,988,0,0,988,3,1,3,5,0,0,2.0,572.0,3,3,0,0,0,0,0,0,0,0,128500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,988,1,1,1,0,60
173,902106140,30,56.0,8960,5,6,1950,0.0,3,3,3,3,4,1028,0,0,1028,2,1,3,5,1,4,2.0,360.0,3,3,0,0,130,0,0,0,0,0,115000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1028,1,1,1,0,94
715,902301080,50,50.0,3500,5,7,1950,0.0,3,3,3,3,3,720,564,0,1284,2,1,3,5,0,0,1.0,240.0,3,3,0,35,0,0,0,0,0,0,110000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1319,2,1,1,1,74
1183,533350090,60,0.0,24572,9,3,1977,1050.0,4,4,4,3,3,1599,1345,0,2944,3,1,4,9,1,4,3.0,864.0,3,3,140,70,16,0,0,0,0,0,150000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3154,4,1,1,0,44
2433,528235130,60,74.0,9056,8,5,2004,0.0,4,3,5,4,5,707,707,0,1414,3,1,4,6,1,4,2.0,403.0,3,3,100,35,0,0,0,0,0,0,178000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1549,3,1,1,0,17
2866,909282060,70,70.0,12320,7,7,1990,0.0,3,3,3,3,5,959,650,0,1609,3,1,4,8,2,4,3.0,579.0,3,3,0,0,0,0,104,0,0,0,199500,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1609,2,1,1,1,89
2311,527105060,60,60.0,8238,6,5,1998,0.0,3,3,3,3,5,813,712,0,1525,3,1,3,6,1,3,2.0,400.0,3,3,421,72,0,0,0,0,0,0,183500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2018,3,1,1,0,24
1551,910205010,80,75.0,6000,5,5,1967,0.0,2,3,4,3,5,1092,564,0,1656,3,1,3,7,1,1,1.0,288.0,3,3,0,180,0,0,100,0,0,0,126000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1836,2,1,1,1,54
1049,527454120,120,24.0,2529,7,6,1977,0.0,3,3,4,3,2,1055,0,0,1055,2,1,3,4,0,0,2.0,440.0,3,3,0,38,0,0,0,0,0,0,148500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1093,2,1,1,0,44
657,535376060,60,60.0,10800,5,7,2006,0.0,3,4,3,3,5,676,676,0,1352,4,1,4,7,0,0,2.0,720.0,3,3,187,0,128,0,0,0,0,0,149000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1539,2,1,1,0,82
414,527454130,160,24.0,2349,6,5,1977,0.0,3,3,4,3,3,855,601,0,1456,3,1,3,6,1,3,2.0,440.0,3,3,0,28,0,0,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1484,3,1,1,0,44
1181,533250160,120,32.0,10846,8,5,1993,0.0,4,3,4,3,5,1719,0,0,1719,1,1,4,6,2,4,2.0,473.0,3,3,122,30,0,0,0,0,0,0,324000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1871,2,1,1,0,28
1514,909100170,30,67.0,5604,5,6,1950,0.0,3,3,3,3,3,864,0,0,864,2,1,3,5,0,0,0.0,0.0,0,0,0,0,96,0,0,0,0,0,98000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,864,1,0,0,0,96
1040,527450110,160,21.0,1680,6,5,1973,359.0,3,3,3,3,3,483,504,0,987,2,1,3,5,0,0,1.0,264.0,3,3,52,0,0,0,0,0,0,0,103400,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1039,2,1,1,0,48
216,905101100,50,54.0,6342,5,8,1996,0.0,3,4,3,3,4,780,240,0,1020,2,1,3,6,0,0,0.0,0.0,0,0,0,0,176,0,0,0,0,0,94000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1020,1,0,0,0,146
1720,528181060,120,34.0,4590,8,5,2006,108.0,4,3,4,4,5,1554,0,0,1554,2,1,4,6,1,4,2.0,627.0,3,3,156,73,0,0,0,0,0,0,209500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1783,2,1,1,0,15
2331,527210040,60,60.0,18062,10,5,2006,662.0,5,3,5,3,5,1528,1862,0,3390,5,1,5,10,1,5,3.0,758.0,3,3,204,34,0,0,0,0,0,0,545224,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3628,4,1,1,0,15
204,903426200,70,60.0,12900,6,8,2009,0.0,4,4,3,3,5,780,780,0,1560,3,1,4,7,0,0,0.0,0.0,0,0,344,0,0,0,168,0,0,0,159900,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1904,2,1,0,0,109
19,527276150,20,140.0,19138,4,5,1951,0.0,3,3,3,3,5,864,0,0,864,2,1,3,4,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,864,1,1,1,0,70
2438,528275080,60,0.0,8658,6,5,2000,0.0,3,3,4,3,5,1008,881,0,1889,3,1,3,9,1,3,2.0,431.0,3,3,0,0,0,0,0,0,0,0,215000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1889,3,1,1,0,21
89,532378110,20,0.0,6897,5,8,2010,0.0,3,4,3,3,5,1040,0,0,1040,3,1,3,6,0,0,1.0,260.0,3,3,0,104,0,0,0,0,0,0,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1144,2,1,1,0,59
240,905452160,20,75.0,9525,5,7,1998,0.0,3,3,3,3,3,1172,0,0,1172,3,1,3,5,0,0,1.0,366.0,3,3,240,0,0,0,0,0,0,0,128000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1412,1,1,1,0,67
105,533238045,20,57.0,12853,8,5,2010,0.0,4,3,5,1,5,1418,0,0,1418,1,1,4,6,1,4,3.0,852.0,3,3,160,192,0,224,0,0,0,0,267916,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1770,2,1,1,0,11
2020,903233180,50,52.0,6240,6,6,1950,0.0,3,3,3,2,3,959,408,0,1367,3,1,3,6,1,4,1.0,560.0,3,3,0,0,0,0,120,0,0,0,127500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1367,1,1,1,0,90
888,908128060,85,64.0,7301,7,5,2003,500.0,4,3,0,0,5,495,1427,0,1922,4,1,4,7,1,5,2.0,672.0,3,3,0,0,177,0,0,0,0,0,198500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1922,3,1,1,0,18
1019,527302050,20,78.0,12090,6,6,1981,210.0,3,4,4,3,3,1422,0,0,1422,3,1,4,7,1,3,2.0,576.0,3,3,276,0,0,0,0,0,0,0,175500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1698,2,1,1,1,40
2132,907192040,60,0.0,8826,7,5,2000,144.0,4,3,4,3,5,985,857,0,1842,3,1,4,7,1,3,2.0,486.0,3,3,193,96,0,0,0,0,0,0,217500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2131,3,1,1,0,21
203,903426180,50,57.0,8094,4,5,1950,0.0,3,2,3,3,5,888,1074,0,1962,4,1,3,9,1,3,2.0,572.0,3,3,160,0,364,0,0,0,0,0,149500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2122,2,1,1,1,106
420,527455280,20,0.0,10710,5,7,2004,165.0,4,3,3,3,5,1120,0,0,1120,3,1,3,5,1,3,2.0,656.0,3,3,0,162,0,0,0,0,0,1200,148800,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1282,1,1,1,0,55
2333,527212030,60,85.0,16056,9,5,2006,208.0,4,3,5,3,5,1992,876,0,2868,4,1,5,11,1,4,3.0,716.0,3,3,214,108,0,0,0,0,0,0,556581,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3190,4,1,1,0,16
632,535152230,20,70.0,8400,6,3,1957,0.0,3,3,3,3,4,1478,0,0,1478,3,1,3,6,2,4,2.0,442.0,3,3,114,0,0,0,216,0,0,0,156500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1592,2,1,1,0,64
2800,907285100,60,90.0,11250,7,5,1996,0.0,4,4,4,4,5,950,1045,0,1995,4,1,4,8,1,3,2.0,610.0,3,3,275,170,0,0,0,0,0,0,237000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2440,3,1,1,0,26
1885,534276160,20,70.0,7535,5,7,1985,0.0,3,3,3,3,2,912,0,0,912,2,1,3,5,0,0,1.0,297.0,3,3,12,285,0,0,0,0,0,480,120000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1209,1,1,1,1,63
1734,528221050,20,88.0,12216,6,5,2005,0.0,3,3,4,3,5,1326,0,0,1326,3,1,4,6,0,0,2.0,388.0,3,3,120,23,0,0,0,0,0,2000,203000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1469,2,1,1,0,16
2327,527182020,120,30.0,3701,8,5,1987,0.0,3,3,4,3,3,1204,0,0,1204,2,1,3,5,0,0,2.0,461.0,3,3,120,70,0,0,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1394,2,1,1,0,34
1282,535476370,60,80.0,9760,6,6,1964,360.0,3,3,3,3,3,798,813,0,1611,4,1,3,7,0,0,2.0,442.0,3,3,328,128,0,0,189,0,0,0,167900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2067,2,1,1,0,57
2688,903425340,190,60.0,9873,4,5,1970,160.0,3,3,3,3,3,960,0,0,960,3,1,3,6,0,0,2.0,576.0,3,3,0,288,0,0,0,0,0,0,129000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1248,1,0,1,0,51
2581,535180070,20,72.0,10011,5,6,1996,64.0,3,3,3,3,3,1236,0,0,1236,2,1,4,6,1,2,1.0,447.0,3,3,0,0,0,0,0,0,0,0,134450,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1236,1,1,1,1,64
2067,905226050,30,0.0,25339,5,7,2007,0.0,3,4,3,3,5,1416,0,0,1416,3,1,4,7,0,0,2.0,576.0,3,3,0,0,112,0,0,0,0,0,112000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1416,2,1,1,0,103
2115,906403060,60,0.0,8883,7,5,1988,360.0,4,3,4,3,5,946,927,0,1873,3,1,4,7,1,3,2.0,619.0,3,3,108,48,0,0,144,0,0,0,207000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2029,3,1,1,1,33
754,903430070,90,50.0,3000,5,1,1950,0.0,3,3,3,2,3,1088,1040,0,2128,4,2,3,11,0,0,0.0,0.0,0,0,0,56,0,0,0,0,0,0,62500,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2184,2,0,0,0,99
1079,528188150,160,36.0,2448,7,5,2004,106.0,4,3,4,3,5,764,862,0,1626,2,1,4,6,0,0,2.0,474.0,3,3,0,27,0,0,0,0,0,0,154000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1653,3,1,1,0,18
2615,535404080,20,73.0,7100,5,7,1957,0.0,3,3,3,3,3,816,0,0,816,2,1,3,5,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,129900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,816,1,1,1,0,64
329,923225440,160,36.0,2592,5,3,1976,0.0,3,3,4,3,3,536,576,0,1112,3,1,3,4,0,0,1.0,336.0,3,3,182,0,0,0,0,0,0,0,85000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1294,2,1,1,0,45
1320,902401010,50,0.0,5700,7,7,1950,0.0,3,3,3,3,3,572,539,0,1111,2,1,3,5,1,4,1.0,288.0,3,3,0,0,176,0,0,0,0,0,116900,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1111,1,1,1,0,95
416,527455060,160,24.0,2289,6,6,1978,0.0,3,3,3,3,3,855,586,0,1441,3,1,3,7,1,3,2.0,440.0,3,3,28,0,0,0,0,0,0,0,148500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1469,3,1,1,0,43
284,908226130,190,60.0,12180,4,4,1950,0.0,3,2,4,3,2,672,252,0,924,2,1,2,5,0,0,1.0,280.0,3,3,0,0,0,0,0,0,0,0,80000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,924,1,0,1,1,80
1385,905108170,85,0.0,7400,5,5,1984,0.0,3,3,4,3,3,1126,0,0,1126,2,1,3,5,0,0,2.0,506.0,3,3,178,0,0,0,0,0,0,0,152000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1304,1,1,1,0,37
275,908102110,20,68.0,8842,5,6,1954,0.0,3,4,2,3,5,992,0,0,992,3,1,3,6,0,0,1.0,319.0,3,3,60,0,56,0,0,0,0,0,155891,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1052,1,1,1,1,67
2024,903401070,50,60.0,8850,6,7,1950,0.0,3,4,3,3,5,752,624,0,1376,3,1,4,7,0,0,2.0,576.0,3,3,0,54,144,0,0,0,0,0,165000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1430,1,1,1,0,101
68,528456160,20,92.0,9215,7,5,2010,0.0,4,3,4,3,5,1218,0,0,1218,2,1,4,4,0,0,2.0,676.0,3,3,0,136,0,0,0,0,0,0,204500,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1354,2,1,1,0,12
1910,534479140,70,79.0,9480,5,7,1995,224.0,3,3,3,3,5,888,756,0,1644,3,1,4,7,2,4,1.0,312.0,3,3,168,0,0,0,0,0,0,0,146500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1812,2,1,1,0,79
381,527356040,20,82.0,11880,7,5,1978,206.0,3,3,4,3,3,1601,0,0,1601,3,1,3,7,1,3,2.0,478.0,3,3,0,0,0,0,0,0,0,0,157000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1601,2,1,1,0,43
1323,902405070,70,60.0,10800,7,7,1999,0.0,3,3,3,3,4,1313,1182,0,2495,5,1,3,10,1,4,2.0,342.0,3,2,0,299,0,0,0,0,0,0,184000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2794,2,1,1,0,131
2432,528235050,60,0.0,7861,6,5,2003,0.0,4,3,4,3,5,807,702,0,1509,3,1,4,7,1,4,2.0,393.0,3,3,100,75,0,0,0,0,0,0,183200,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1684,3,1,1,0,19
777,905200220,20,0.0,11616,5,5,1962,116.0,3,3,3,3,3,1092,0,0,1092,3,1,3,6,1,1,1.0,288.0,3,3,0,20,144,0,0,0,0,0,139000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1112,1,1,1,0,59
1107,528365060,60,96.0,10542,7,5,1994,651.0,4,3,4,3,5,1325,1093,0,2418,3,1,4,9,1,3,3.0,983.0,3,3,250,154,216,0,0,0,0,0,341000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2822,3,1,1,0,28
30,527451180,160,21.0,1680,6,5,1971,504.0,3,3,3,3,3,483,504,0,987,2,1,3,5,0,0,1.0,264.0,3,3,275,0,0,0,0,0,0,0,96000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1262,2,1,1,0,50
